mainboard_control_apollo_planning_proc_latency_9999 : 0
mainboard_control_apollo_planning_proc_max_latency : 0
mainboard_control_apollo_planning_tran_latency : 257
mainboard_control_apollo_planning_tran_latency_80 : 367
mainboard_control_apollo_planning_tran_latency_90 : 473
mainboard_control_apollo_planning_tran_latency_99 : 729
mainboard_control_apollo_planning_tran_latency_999 : 729
mainboard_control_apollo_planning_tran_latency_9999 : 729
mainboard_control_apollo_planning_tran_max_latency : 1037
mainboard_control_timer_component_proc_latency : 181
mainboard_control_timer_component_proc_latency_80 : 242
mainboard_control_timer_component_proc_latency_90 : 313
mainboard_control_timer_component_proc_latency_99 : 756
mainboard_control_timer_component_proc_latency_999 : 1796
mainboard_control_timer_component_proc_latency_9999 : 1796
mainboard_control_timer_component_proc_max_latency : 1796
mainboard_cpu_usage_latency : 5
mainboard_cpu_usage_latency_80 : 5
mainboard_cpu_usage_latency_90 : 5
mainboard_cpu_usage_latency_99 : 5
mainboard_cpu_usage_latency_999 : 5
mainboard_cpu_usage_latency_9999 : 5
mainboard_cpu_usage_max_latency : 5
mainboard_mem_resident_usage_latency : 69752
mainboard_mem_resident_usage_latency_80 : 69752
mainboard_mem_resident_usage_latency_90 : 69752
mainboard_mem_resident_usage_latency_99 : 69752
mainboard_mem_resident_usage_latency_999 : 69752
mainboard_mem_resident_usage_latency_9999 : 69752
mainboard_mem_resident_usage_max_latency : 69752
